Date,Open,High,Low,Close,Adj Close,Volume
1980-01-01,12.730000,13.020000,12.090000,13.020000,0.859969,0
1980-02-01,13.040000,13.330000,12.810000,12.850000,0.864597,0
1980-03-01,12.780000,12.780000,10.620000,11.190000,0.752906,0
1980-04-01,11.310000,11.730000,11.060000,11.730000,0.789239,0
1980-05-01,11.750000,12.660000,11.750000,12.640000,0.850467,0
1980-06-01,12.660000,13.400000,12.640000,13.260000,0.892183,0
1980-07-01,13.300000,15.220000,13.300000,15.220000,1.024060,0
1980-08-01,15.270000,16.459999,15.250000,16.090000,1.082596,0
1980-09-01,16.190001,17.850000,16.190001,17.059999,1.147861,0
1980-10-01,17.170000,18.350000,17.170000,17.280001,1.162664,0
1980-11-01,17.490000,19.940001,17.490000,19.940001,1.341639,0
1980-12-01,19.530001,19.530001,17.799999,19.530001,1.314052,0
1981-01-01,19.600000,19.600000,16.219999,16.219999,1.091343,0
1981-02-01,15.650000,16.549999,15.650000,16.549999,1.132911,0
1981-03-01,16.740000,17.830000,16.559999,17.820000,1.219848,0
1981-04-01,17.889999,18.709999,17.850000,18.260000,1.249967,0
1981-05-01,18.270000,18.980000,17.920000,18.910000,1.294462,0
1981-06-01,18.809999,18.809999,17.650000,17.650000,1.208211,0
1981-07-01,17.490000,17.490000,16.719999,17.100000,1.170561,0
1981-08-01,16.959999,17.540001,15.930000,15.930000,1.090470,0
1981-09-01,15.900000,15.900000,14.070000,14.770000,1.011063,0
1981-10-01,14.850000,15.880000,14.850000,15.880000,1.087047,0
1981-11-01,16.160000,16.299999,15.540000,16.200001,1.108952,0
1981-12-01,16.209999,16.240000,15.880000,16.059999,1.099369,0
1982-01-01,16.080000,16.080000,11.860000,12.460000,0.852935,0
1982-02-01,12.320000,12.320000,11.410000,11.500000,0.805422,0
1982-03-01,11.570000,11.570000,10.550000,11.400000,0.798418,0
1982-04-01,11.550000,12.240000,11.550000,12.070000,0.845342,0
1982-05-01,12.070000,12.390000,11.590000,11.590000,0.811725,0
1982-06-01,11.500000,11.540000,10.930000,11.100000,0.777406,0
1982-07-01,10.990000,11.310000,10.690000,10.880000,0.761999,0
1982-08-01,10.970000,12.130000,10.110000,12.130000,0.849544,0
1982-09-01,12.060000,12.790000,12.060000,12.540000,0.878259,0
1982-10-01,12.660000,14.820000,12.630000,14.570000,1.020434,0
1982-11-01,14.660000,16.100000,14.660000,16.100000,1.127590,0
1982-12-01,16.389999,16.740000,15.340000,15.900000,1.113582,0
1983-01-01,15.690000,16.540001,15.170000,15.960000,1.117785,0
1983-02-01,15.900000,17.030001,15.870000,16.870001,1.195980,0
1983-03-01,16.910000,17.280001,16.770000,17.280001,1.225046,0
1983-04-01,17.150000,18.389999,16.820000,18.389999,1.303738,0
1983-05-01,18.209999,19.709999,18.139999,19.530001,1.384557,0
1983-06-01,19.500000,21.350000,19.500000,20.740000,1.470339,0
1983-07-01,20.900000,20.950001,19.620001,19.620001,1.390937,0
1983-08-01,19.530001,19.559999,18.549999,18.820000,1.334222,0
1983-09-01,18.950001,19.940001,18.950001,19.299999,1.368252,0
1983-10-01,19.129999,19.510000,17.530001,17.530001,1.242770,0
1983-11-01,17.430000,18.549999,17.190001,18.500000,1.311536,0
1983-12-01,18.480000,18.480000,17.639999,17.900000,1.269000,0
1984-01-01,17.780001,18.559999,13.040000,13.040000,0.924456,0
