Date,Open,High,Low,Close,Adj Close,Volume
1980-01-01,6.720000,7.380000,6.680000,7.250000,0.841379,0
1980-02-01,7.290000,7.370000,7.010000,7.070000,0.830620,0
1980-03-01,7.010000,7.010000,6.180000,6.400000,0.751904,0
1980-04-01,6.400000,6.470000,6.020000,6.120000,0.719008,0
1980-05-01,6.080000,6.540000,6.060000,6.490000,0.779306,0
1980-06-01,6.480000,6.760000,6.460000,6.640000,0.797318,0
1980-07-01,6.670000,7.220000,6.670000,7.140000,0.857358,0
1980-08-01,7.130000,7.430000,7.130000,7.230000,0.879123,0
1980-09-01,7.290000,7.640000,7.260000,7.310000,0.888851,0
1980-10-01,7.340000,7.610000,7.260000,7.260000,0.882771,0
1980-11-01,7.340000,7.760000,7.330000,7.670000,0.944282,0
1980-12-01,7.530000,7.610000,7.130000,7.610000,0.936895,0
1981-01-01,7.660000,7.890000,7.550000,7.550000,0.929509,0
1981-02-01,7.440000,7.860000,7.440000,7.860000,0.980491,0
1981-03-01,7.900000,8.340000,7.840000,8.290000,1.034131,0
1981-04-01,8.340000,8.340000,7.600000,7.600000,0.948057,0
1981-05-01,7.580000,7.740000,7.460000,7.740000,0.982058,0
1981-06-01,7.770000,8.000000,7.710000,7.760000,0.984595,0
1981-07-01,7.680000,7.680000,7.440000,7.530000,0.955414,0
1981-08-01,7.530000,7.630000,7.170000,7.170000,0.921899,0
1981-09-01,7.190000,7.210000,6.800000,6.940000,0.892326,0
1981-10-01,6.970000,7.220000,6.960000,7.050000,0.906469,0
1981-11-01,7.180000,7.420000,7.030000,7.420000,0.967810,0
1981-12-01,7.420000,7.440000,7.230000,7.280000,0.949549,0
1982-01-01,7.310000,7.310000,7.010000,7.190000,0.937810,0
1982-02-01,7.080000,7.160000,6.970000,7.090000,0.937810,0
1982-03-01,7.130000,7.200000,6.940000,7.150000,0.945747,0
1982-04-01,7.260000,7.450000,6.940000,6.990000,0.924583,0
1982-05-01,7.030000,7.160000,6.760000,6.760000,0.911229,0
1982-06-01,6.750000,6.800000,6.590000,6.800000,0.916621,0
1982-07-01,6.760000,6.970000,6.630000,6.630000,0.893706,0
1982-08-01,6.750000,7.470000,6.430000,7.470000,1.022077,0
1982-09-01,7.400000,7.780000,7.400000,7.560000,1.034392,0
1982-10-01,7.670000,8.680000,7.640000,8.340000,1.141115,0
1982-11-01,8.440000,8.940000,8.380000,8.760000,1.214427,0
1982-12-01,8.760000,8.980000,8.470000,8.810000,1.221359,0
1983-01-01,8.690000,9.140000,8.680000,8.960000,1.242154,0
1983-02-01,8.870000,9.370000,8.870000,9.310000,1.306664,0
1983-03-01,9.470000,9.840000,9.470000,9.730000,1.365611,0
1983-04-01,9.730000,10.140000,9.440000,9.680000,1.358594,0
1983-05-01,9.530000,9.720000,9.500000,9.550000,1.358865,0
1983-06-01,9.570000,10.020000,9.540000,9.880000,1.405820,0
1983-07-01,9.920000,9.990000,9.500000,9.500000,1.351750,0
1983-08-01,9.520000,9.680000,9.340000,9.680000,1.393063,0
1983-09-01,9.680000,10.130000,9.680000,9.920000,1.427602,0
1983-10-01,9.950000,10.360000,9.810000,9.810000,1.411771,0
1983-11-01,9.840000,10.240000,9.800000,10.180000,1.481480,0
1983-12-01,10.170000,10.180000,9.940000,10.070000,1.465471,0
1984-01-01,10.040000,10.310000,9.920000,9.940000,1.446552,0
1984-02-01,9.780000,9.830000,9.320000,9.480000,1.379609,0
1984-03-01,9.540000,9.680000,9.410000,9.590000,1.411493,0
1984-04-01,9.540000,9.550000,8.470000,8.610000,1.267254,0
1984-05-01,8.670000,8.700000,8.190000,8.250000,1.233194,0
1984-06-01,8.370000,8.440000,8.150000,8.380000,1.252627,0
1984-07-01,8.380000,8.430000,8.200000,8.400000,1.255616,0
1984-08-01,8.450000,9.230000,8.450000,9.190000,1.373704,0
1984-09-01,9.110000,9.300000,9.060000,9.170000,1.388794,0
1984-10-01,9.110000,9.370000,9.000000,9.280000,1.405453,0
1984-11-01,9.210000,9.400000,9.070000,9.160000,1.387280,0
1984-12-01,9.110000,9.440000,9.090000,9.400000,1.442421,0
1985-01-01,9.320000,10.010000,9.260000,10.010000,1.536024,0
1985-02-01,9.820000,10.110000,9.820000,10.040000,1.540628,0
1985-03-01,10.110000,10.110000,9.850000,10.010000,1.555026,0
1985-04-01,10.060000,10.070000,9.250000,9.260000,1.438516,0
1985-05-01,9.180000,9.870000,9.180000,9.870000,1.551827,0
1985-06-01,9.890000,10.050000,9.740000,10.050000,1.580127,0
1985-07-01,10.100000,10.280000,9.870000,9.930000,1.561260,0
1985-08-01,9.870000,9.870000,9.660000,9.800000,1.540820,0
1985-09-01,9.780000,9.810000,9.510000,9.560000,1.521586,0
1985-10-01,9.650000,10.040000,9.520000,10.010000,1.593208,0
1985-11-01,9.960000,10.580000,9.960000,10.570000,1.682337,0
1985-12-01,10.490000,11.040000,10.490000,11.040000,1.778465,0
1986-01-01,10.960000,11.190000,10.720000,11.190000,1.802629,0
1986-02-01,11.170000,11.990000,11.140000,11.990000,1.931503,0
1986-03-01,11.920000,12.640000,11.880000,12.630000,2.056698,0
1986-04-01,12.500000,12.790000,11.770000,11.770000,1.916653,0
1986-05-01,11.730000,12.330000,11.660000,12.330000,2.028463,0
1986-06-01,12.250000,12.630000,12.000000,12.630000,2.077818,0
1986-07-01,12.680000,12.710000,11.990000,12.170000,2.002141,0
1986-08-01,12.010000,13.090000,12.010000,13.030000,2.143623,0
1986-09-01,12.850000,13.040000,11.910000,11.950000,1.987173,0
1986-10-01,12.060000,12.570000,12.060000,12.570000,2.090275,0
1986-11-01,12.540000,12.820000,12.290000,12.820000,2.131848,0
1986-12-01,12.830000,13.070000,12.300000,12.300000,2.066750,0
1987-01-01,12.480000,13.630000,12.480000,13.590000,2.283507,0
1987-02-01,13.520000,13.860000,13.400000,13.750000,2.310393,0
1987-03-01,13.710000,14.310000,13.710000,13.950000,2.366637,0
1987-04-01,13.960000,14.300000,12.950000,13.310000,2.258059,0
1987-05-01,13.300000,13.590000,12.840000,13.380000,2.291683,0
1987-06-01,13.390000,14.270000,13.320000,14.030000,2.403012,0
1987-07-01,13.990000,14.360000,13.990000,14.360000,2.459532,0
