Date,Open,High,Low,Close,Adj Close,Volume
1986-01-01,9.370000,9.710000,9.350000,9.700000,3.136494,0
1986-02-01,9.680000,10.470000,9.680000,10.440000,3.375774,0
1986-03-01,10.460000,11.080000,10.460000,11.070000,3.579485,0
1986-04-01,11.130000,12.190000,11.110000,12.190000,3.941636,0
1986-05-01,12.010000,12.160000,11.140000,11.140000,3.602119,0
1986-06-01,11.150000,11.390000,11.150000,11.380000,3.705669,0
1986-07-01,11.390000,11.390000,10.940000,11.060000,3.601468,0
1986-08-01,11.090000,11.950000,11.090000,11.950000,3.891279,0
1986-09-01,11.960000,12.040000,11.570000,11.670000,3.800101,0
1986-10-01,11.720000,12.070000,11.720000,11.790000,3.839178,0
1986-11-01,11.790000,12.070000,11.740000,12.070000,3.930352,0
1986-12-01,11.780000,12.290000,11.760000,12.290000,4.001993,0
1987-01-01,12.290000,12.650000,12.260000,12.470000,4.060605,0
1987-02-01,12.650000,12.960000,12.560000,12.960000,4.220162,0
1987-03-01,12.970000,13.510000,12.970000,13.460000,4.382979,0
1987-04-01,13.390000,13.650000,13.390000,13.600000,4.428568,0
1987-05-01,13.700000,14.070000,13.460000,13.620000,4.435079,0
1987-06-01,13.630000,14.350000,13.630000,14.340000,4.706353,0
1987-07-01,14.290000,15.120000,14.290000,15.120000,4.962349,0
1987-08-01,15.060000,15.650000,14.880000,15.600000,5.119883,0
1987-09-01,15.630000,15.780000,15.540000,15.720000,5.159267,0
1987-10-01,15.660000,16.000000,11.670000,12.080000,3.964628,0
1987-11-01,12.090000,12.090000,11.180000,11.710000,3.843194,0
1987-12-01,11.650000,11.800000,10.620000,11.480000,3.767709,0
1988-01-01,11.330000,11.440000,11.180000,11.280000,3.770773,0
1988-02-01,11.320000,11.940000,11.260000,11.940000,3.991404,0
1988-03-01,12.030000,12.650000,12.030000,12.650000,4.228748,0
1988-04-01,12.640000,13.040000,12.590000,13.040000,4.359122,0
1988-05-01,13.030000,13.150000,12.800000,12.890000,4.308979,0
1988-06-01,12.980000,12.980000,12.260000,12.340000,4.125119,0
1988-07-01,12.320000,12.780000,12.320000,12.750000,4.268772,0
1988-08-01,12.830000,12.830000,12.150000,12.150000,4.067887,0
1988-09-01,12.030000,12.340000,12.030000,12.250000,4.101369,0
1988-10-01,12.240000,12.900000,12.160000,12.900000,4.318992,0
1988-11-01,12.920000,13.220000,12.780000,13.220000,4.426129,0
1988-12-01,13.230000,13.240000,12.560000,12.810000,4.288859,0
1989-01-01,12.890000,13.380000,12.800000,13.300000,4.507465,0
1989-02-01,13.320000,13.530000,13.190000,13.190000,4.470187,0
1989-03-01,13.170000,13.440000,13.170000,13.380000,4.534579,0
1989-04-01,13.490000,13.690000,13.380000,13.690000,4.639641,0
1989-05-01,13.640000,13.800000,13.470000,13.630000,4.619306,0
1989-06-01,13.590000,13.590000,12.800000,13.050000,4.422741,0
1989-07-01,13.180000,14.050000,13.180000,14.050000,4.784531,0
1989-08-01,14.050000,14.350000,14.050000,14.320000,4.876477,0
1989-09-01,14.250000,14.880000,14.230000,14.880000,5.067176,0
1989-10-01,14.850000,14.930000,14.230000,14.470000,4.927556,0
1989-11-01,14.520000,14.880000,14.390000,14.880000,5.067176,0
1989-12-01,14.900000,14.960000,14.190000,14.620000,4.978637,0
1990-01-01,14.540000,14.890000,14.300000,14.480000,5.002861,0
1990-02-01,14.560000,14.760000,14.130000,14.260000,4.926852,0
1990-03-01,14.200000,14.400000,14.100000,14.390000,4.971765,0
1990-04-01,14.150000,14.500000,14.150000,14.240000,4.919940,0
1990-05-01,14.260000,15.550000,14.260000,15.530000,5.365639,0
1990-06-01,15.410000,15.670000,15.350000,15.670000,5.414007,0
1990-07-01,15.690000,16.360001,15.690000,16.340000,5.676563,0
