Date,Open,High,Low,Close,Adj Close,Volume
1981-12-01,10.010000,10.010000,10.010000,10.010000,0.914799,0
1982-01-01,10.010000,10.010000,9.950000,9.950000,0.909316,0
1982-02-01,9.950000,9.950000,9.880000,9.880000,0.902919,0
1982-03-01,9.880000,10.010000,9.880000,10.010000,0.914799,0
1982-04-01,10.010000,10.740000,10.010000,10.740000,0.981513,0
1982-05-01,10.740000,10.740000,10.700000,10.700000,0.977857,0
1982-06-01,10.700000,10.700000,10.620000,10.620000,0.970546,0
1982-07-01,10.620000,10.620000,10.440000,10.440000,0.954096,0
1982-08-01,10.440000,11.180000,10.440000,11.180000,1.021724,0
1982-09-01,11.180000,11.860000,11.180000,11.860000,1.083868,0
1982-10-01,11.860000,12.970000,11.860000,12.970000,1.185309,0
1982-11-01,12.970000,14.100000,12.970000,14.100000,1.316552,0
1982-12-01,14.100000,14.250000,14.100000,14.250000,1.330559,0
1983-01-01,14.250000,15.200000,14.250000,15.200000,1.419262,0
1983-02-01,15.200000,16.299999,15.200000,16.299999,1.521972,0
1983-03-01,16.299999,17.219999,16.299999,17.219999,1.607875,0
1983-04-01,17.219999,18.500000,17.219999,18.500000,1.727391,0
1983-05-01,18.500000,19.020000,18.500000,19.020000,1.775945,0
1983-06-01,19.020000,20.040001,18.980000,19.620001,1.831969,0
1983-07-01,19.860001,20.160000,19.330000,19.330000,1.804890,0
1983-08-01,19.209999,19.209999,18.379999,18.650000,1.741398,0
1983-09-01,18.620001,19.610001,18.620001,19.400000,1.811426,0
1983-10-01,19.379999,19.750000,18.040001,18.040001,1.684440,0
1983-11-01,17.910000,18.500000,17.639999,18.500000,1.763145,0
1983-12-01,18.430000,18.430000,17.690001,17.920000,1.707868,0
1984-01-01,17.900000,18.230000,17.040001,17.040001,1.623999,0
1984-02-01,16.889999,16.969999,16.030001,16.170000,1.541084,0
1984-03-01,16.230000,16.430000,15.880000,16.090000,1.533459,0
1984-04-01,16.040001,16.090000,15.680000,16.090000,1.533459,0
1984-05-01,16.200001,16.389999,15.170000,15.210000,1.449591,0
1984-06-01,15.490000,16.510000,15.490000,16.510000,1.573488,0
1984-07-01,16.440001,16.750000,15.820000,16.250000,1.548709,0
1984-08-01,16.559999,17.969999,16.559999,17.969999,1.712633,0
1984-09-01,17.920000,18.340000,17.809999,17.940001,1.709774,0
1984-10-01,17.820000,17.940001,17.250000,17.290001,1.647826,0
1984-11-01,17.330000,17.520000,16.450001,16.450001,1.595005,0
1984-12-01,16.309999,16.680000,16.120001,16.680000,1.617307,0
1985-01-01,16.520000,18.510000,16.389999,18.500000,1.793775,0
1985-02-01,18.459999,19.389999,18.459999,19.080000,1.850012,0
1985-03-01,19.270000,19.270000,18.420000,18.700001,1.813168,0
1985-04-01,18.730000,18.959999,18.670000,18.670000,1.810259,0
1985-05-01,18.620001,19.750000,18.520000,19.750000,1.914977,0
1985-06-01,19.780001,20.090000,19.530001,19.940001,1.933399,0
1985-07-01,19.940001,20.520000,19.920000,20.240000,1.962487,0
1985-08-01,20.379999,20.379999,19.790001,20.129999,1.951822,0
1985-09-01,20.030001,20.030001,19.000000,19.100000,1.851951,0
1985-10-01,19.360001,19.570000,19.190001,19.440001,1.884918,0
1985-11-01,19.549999,20.600000,19.549999,20.600000,2.017392,0
1985-12-01,20.629999,21.480000,20.580000,21.420000,2.097695,0
1986-01-01,21.360001,21.799999,20.850000,21.799999,2.134910,0
1986-02-01,21.969999,23.709999,21.969999,23.709999,2.321958,0
1986-03-01,23.730000,24.700001,23.600000,24.459999,2.395408,0
1986-04-01,24.590000,25.530001,24.000000,24.770000,2.425767,0
1986-05-01,24.740000,25.840000,24.400000,25.840000,2.530553,0
1986-06-01,25.760000,26.389999,25.760000,26.379999,2.583436,0
1986-07-01,26.469999,26.680000,24.139999,24.150000,2.365049,0
1986-08-01,24.090000,24.920000,23.350000,24.280001,2.377780,0
1986-09-01,24.000000,24.080000,21.950001,22.510000,2.204442,0
1986-10-01,22.510000,23.150000,19.190001,19.750000,1.934150,0
1986-11-01,19.850000,19.930000,18.730000,19.049999,1.874035,0
1986-12-01,18.860001,19.160000,17.830000,17.900000,1.760903,0
1987-01-01,18.139999,20.040001,18.139999,19.610001,1.929124,0
1987-02-01,19.959999,21.100000,19.959999,21.100000,2.075701,0
1987-03-01,20.969999,21.520000,20.730000,20.799999,2.046190,0
1987-04-01,20.690001,21.020000,19.920000,20.350000,2.001921,0
1987-05-01,20.270000,20.610001,19.680000,20.299999,1.997002,0
1987-06-01,20.330000,20.870001,20.200001,20.760000,2.042254,0
1987-07-01,20.650000,21.790001,20.650000,21.379999,2.103246,0
1987-08-01,21.400000,22.379999,21.379999,22.330000,2.196702,0
1987-09-01,22.270000,22.270000,21.610001,21.959999,2.160304,0
1987-10-01,22.280001,22.600000,11.460000,12.850000,1.264112,0
1987-11-01,13.000000,13.000000,11.830000,11.830000,1.172904,0
1987-12-01,11.740000,13.130000,11.390000,12.690000,1.258170,0
1988-01-01,13.100000,13.540000,12.550000,12.920000,1.282685,0
1988-02-01,12.820000,14.090000,12.780000,14.090000,1.398842,0
1988-03-01,14.070000,15.100000,14.070000,14.860000,1.475287,0
1988-04-01,14.630000,15.330000,14.630000,15.140000,1.503085,0
